Gene1,Gene2,Score
JUN,ARCN1,284.0
JUN,RP2,107.0
JUN,TK1,276.0
JUN,HID1,274.0
JUN,MYCN,145.0
JUN,GNG12,264.0
JUN,MTFR1,263.0
JUN,MGAT5,261.0
JUN,IGFBP4,138.0
JUN,FCGR2B,157.0
JUN,FAM171A1,247.0
JUN,LMAN2L,147.0
JUN,TESPA1,242.0
JUN,SGPP1,167.0
JUN,SUSD3,130.0
JUN,SPC25,172.0
JUN,SLC37A1,149.0
JUN,CCNB1,117.0
JUN,LY86,129.0
JUN,KRT18,217.0
JUN,TBC1D2B,214.0
JUN,JAM3,208.0
JUN,IRF6,207.0
JUN,TM7SF3,199.0
JUN,PHF10,124.0
JUN,TFR2,195.0
JUN,H2-OB,130.0
JUN,FOXO1,190.0
JUN,UBE2C,187.0
JUN,GIMAP8,185.0
JUN,CDKN1C,187.0
JUN,SPNS2,180.0
JUN,SH2D5,179.0
JUN,EPSTI1,177.0
JUN,CSGALNACT1,177.0
JUN,PIK3IP1,171.0
JUN,MFNG,169.0
JUN,NFATC2,165.0
JUN,KCNK5,163.0
JUN,IRF7,163.0
JUN,SHISA8,159.0
JUN,GIMAP5,159.0
JUN,CTTN,159.0
JUN,RRM2,157.0
JUN,CD48,156.0
JUN,RUNX1T1,155.0
JUN,ITM2A,155.0
JUN,LGALS1,153.0
JUN,SLC28A2,149.0
JUN,GMIP,148.0
JUN,TMEM176A,147.0
JUN,MAN2A2,144.0
JUN,ITCH,144.0
JUN,EIF1AD,144.0
JUN,NDC1,138.0
JUN,MECOM,135.0
JUN,CERS4,135.0
JUN,CBX7,135.0
JUN,CCNE2,132.0
JUN,ARHGEF18,130.0
JUN,SGCE,127.0
JUN,ART4,126.0
JUN,ZBTB16,125.0
JUN,ITIH5,124.0
JUN,TMEM246,122.0
JUN,PPP1R9A,121.0
JUN,PLXNC1,120.0
JUN,MPI,118.0
JUN,CD9,117.0
JUN,CD34,116.0
JUN,EMB,115.0
JUN,VIPR2,114.0
JUN,EFCC1,112.0
JUN,MAGED2,109.0
JUN,TGTP2,106.0
JUN,TGTP1,106.0
JUN,COL4A2,106.0
JUN,COL4A1,106.0
JUN,FLOT2,105.0
JUN,ZFP36,102.0
JUN,PGLYRP2,416.0
MEIS1,ZFP945,2716.0
MEIS1,NEURL3,2697.0
MEIS1,NUP107,3105.0
MEIS1,FRRS1,2594.0
MEIS1,JARID2,2251.0
MEIS1,PTGS1,2282.0
MEIS1,BPIFC,2185.0
MEIS1,SELENBP1,1987.0
MEIS1,SLC25A46,2383.0
MEIS1,ACOX1,1837.0
MEIS1,NPDC1,1984.0
MEIS1,DCAF13,2195.0
MEIS1,ACSS2,1623.0
MEIS1,ITCH,1874.0
MEIS1,TMEM97,1563.0
MEIS1,ERLIN1,2217.0
MEIS1,MR1,1988.0
MEIS1,MTMR6,2013.0
MEIS1,ZHX1,1831.0
MEIS1,GRINA,1316.0
MEIS1,OSBPL8,1785.0
MEIS1,ARID5A,1260.0
MEIS1,CD69,1437.0
MEIS1,CTLA2A,1733.0
MEIS1,BYSL,1727.0
MEIS1,ADO,1986.0
MEIS1,TBC1D10C,1957.0
MEIS1,GALNS,1716.0
MEIS1,ITIH5,2114.0
MEIS1,SNX30,1407.0
MEIS1,SIRPA,1768.0
MEIS1,SMARCA2,1792.0
MEIS1,ELAC2,1409.0
MEIS1,METTL7A1,1543.0
MEIS1,SPC24,1508.0
MEIS1,ASF1B,1153.0
MEIS1,ANXA1,1567.0
MEIS1,PCMTD1,1576.0
MEIS1,ABCG2,1654.0
MEIS1,TES,1572.0
MEIS1,PHKB,1412.0
MEIS1,LONP2,1386.0
MEIS1,FUT7,1401.0
MEIS1,PTDSS1,1347.0
MEIS1,GTF2H1,1116.0
MEIS1,SPI1,1218.0
MEIS1,HJURP,1438.0
MEIS1,OTULINL,1364.0
MEIS1,CDC6,1370.0
MEIS1,OTUD4,1283.0
MEIS1,SLC31A1,1408.0
MEIS1,DDX20,1518.0
MEIS1,PLAA,1109.0
MEIS1,CYC1,1560.0
MEIS1,EIF2B1,1023.0
MEIS1,PSMG2,1230.0
MEIS1,ANGPT1,2057.0
MEIS1,STT3B,1426.0
MEIS1,ATP6AP2,938.0
MEIS1,SERPINB6A,1216.0
MEIS1,CENPK,1315.0
MEIS1,CDCA4,1328.0
MEIS1,UBAC1,1372.0
MEIS1,CKAP2L,1516.0
MEIS1,PHF5A,1172.0
MEIS1,HACD4,1226.0
MEIS1,HERPUD1,1502.0
MEIS1,LACTB,1169.0
MEIS1,TMEM154,1261.0
MEIS1,EMB,1223.0
MEIS1,SESN1,1093.0
MEIS1,CIP2A,1243.0
MEIS1,SARAF,911.0
MEIS1,NDUFV1,1195.0
MEIS1,NFAT5,1187.0
MEIS1,ADGRG3,1354.0
MEIS1,ELANE,1538.0
MEIS1,NFE2,1109.0
MEIS1,NR3C2,941.0
MEIS1,UAP1,911.0
MEIS1,PCLAF,878.0
MEIS1,MORC3,2205.0
MEIS1,RFC5,1128.0
MEIS1,CCNA2,919.0
MEIS1,CD82,941.0
MEIS1,RRM1,993.0
MEIS1,SGO1,959.0
MEIS1,TXNDC11,909.0
MEIS1,RPRD1B,888.0
MEIS1,MAPK1,726.0
MEIS1,TXNIP,1181.0
MEIS1,MCPT8,961.0
MEIS1,STT3A,997.0
MEIS1,ZFP367,809.0
MEIS1,TRPS1,631.0
MEIS1,ZFP451,757.0
MEIS1,TESPA1,980.0
MEIS1,HARS,950.0
MEIS1,FBXW11,919.0
MEIS1,REL,939.0
MEIS1,VAV3,1010.0
MEIS1,NFATC2,1057.0
MEIS1,MTMR1,927.0
MEIS1,PLAG1,983.0
MEIS1,MECOM,1001.0
MEIS1,SFXN1,1187.0
MEIS1,ELMO2,573.0
MEIS1,IRGM2,1145.0
MEIS1,SHCBP1,991.0
MEIS1,ZNRF2,955.0
MEIS1,GOLPH3,974.0
MEIS1,VAV1,804.0
MEIS1,ATP8B4,864.0
MEIS1,FGL2,993.0
MEIS1,MARS,740.0
MEIS1,H2-DMA,803.0
MEIS1,RFC4,686.0
MEIS1,PTPN7,852.0
MEIS1,UBA2,834.0
MEIS1,ZDHHC13,883.0
MEIS1,SLC26A2,775.0
MEIS1,NDRG1,1103.0
MEIS1,PATL1,678.0
MEIS1,GPD1L,824.0
MEIS1,CD68,832.0
MEIS1,SYK,815.0
MEIS1,XRCC6,693.0
MEIS1,MTO1,782.0
MEIS1,RAD51AP1,652.0
MEIS1,SPIDR,980.0
MEIS1,CREBRF,862.0
MEIS1,SGMS1,570.0
MEIS1,NUBP2,799.0
MEIS1,MPO,654.0
MEIS1,GNL3,601.0
MEIS1,CAD,583.0
MEIS1,INPP5B,676.0
MEIS1,OSTM1,647.0
MEIS1,MIEF1,622.0
MEIS1,GSR,922.0
MEIS1,MYO5A,904.0
MEIS1,SELENOP,664.0
MEIS1,WDR4,586.0
MEIS1,CDCA7,1773.0
MEIS1,CLEC12A,1410.0
MEIS1,PTPRE,706.0
MEIS1,TNFRSF21,696.0
MEIS1,IL12A,702.0
MEIS1,RAB44,700.0
MEIS1,PRMT7,586.0
MEIS1,ARFGEF2,683.0
MEIS1,SERP1,658.0
MEIS1,PRELID3B,509.0
MEIS1,GP9,609.0
MEIS1,ANXA5,663.0
MEIS1,ABCB8,523.0
MEIS1,AHCYL1,611.0
MEIS1,METAP1,698.0
MEIS1,GOLT1B,525.0
MEIS1,MCM2,786.0
MEIS1,DNAJC5,686.0
MEIS1,CLEC4E,596.0
MEIS1,INTS13,731.0
MEIS1,MTUS1,753.0
MEIS1,MCM7,690.0
MEIS1,ZBTB38,550.0
MEIS1,RABGGTB,399.0
MEIS1,SEC24D,455.0
MEIS1,TINAGL1,815.0
MEIS1,NWD1,474.0
MEIS1,PSAT1,449.0
MEIS1,CEP55,737.0
MEIS1,XPNPEP1,446.0
MEIS1,GUSB,622.0
MEIS1,COLGALT1,721.0
MEIS1,MLKL,728.0
MEIS1,STRAP,466.0
MEIS1,IFRD2,646.0
MEIS1,EPRS,506.0
MEIS1,SLC35E1,731.0
MEIS1,RGS18,1088.0
MEIS1,KCTD20,755.0
MEIS1,KIF20B,445.0
MEIS1,MTFR1,580.0
MEIS1,CS,673.0
MEIS1,STAT2,592.0
MEIS1,CALCRL,600.0
MEIS1,FUCA2,584.0
MEIS1,GCNT2,658.0
MEIS1,CKS2,789.0
MEIS1,TSPAN3,657.0
MEIS1,HP,667.0
MEIS1,CDC45,640.0
MEIS1,FAM76B,550.0
MEIS1,PSEN1,685.0
MEIS1,ISG20,631.0
MEIS1,FOXO1,673.0
MEIS1,MPZL1,594.0
MEIS1,CLTC,349.0
MEIS1,MOB3C,587.0
MEIS1,DOCK10,495.0
MEIS1,SLBP,598.0
MEIS1,CD63,748.0
MEIS1,PARP8,564.0
MEIS1,CHRNB1,538.0
MEIS1,NUP155,743.0
MEIS1,KIF22,547.0
MEIS1,IDH1,451.0
MEIS1,ITSN1,410.0
MEIS1,NADK,414.0
MEIS1,ISYNA1,479.0
MEIS1,TIMM29,498.0
MEIS1,SPNS2,430.0
MEIS1,HSPA4,568.0
MEIS1,DPP8,624.0
MEIS1,TMX4,531.0
MEIS1,PLD3,522.0
MEIS1,UQCRFS1,540.0
MEIS1,ABHD17B,604.0
MEIS1,TCN2,499.0
MEIS1,PLEKHO2,512.0
MEIS1,CYFIP2,546.0
MEIS1,TRIM16,502.0
MEIS1,GM1966,422.0
MEIS1,CSF3R,703.0
MEIS1,RACGAP1,539.0
MEIS1,SLC35B4,292.0
MEIS1,TAB1,545.0
MEIS1,SDF2L1,519.0
MEIS1,CDCA5,460.0
MEIS1,SGPP1,475.0
MEIS1,AKNA,495.0
MEIS1,ACOX3,523.0
MEIS1,LONP1,403.0
MEIS1,EBI3,583.0
MEIS1,NUDT19,646.0
MEIS1,TAF12,543.0
MEIS1,CBX5,528.0
MEIS1,ATAD1,442.0
MEIS1,VDR,559.0
MEIS1,PBX1,513.0
MEIS1,EEF1E1,519.0
MEIS1,MTCH2,459.0
MEIS1,NSUN2,388.0
MEIS1,RARB,374.0
MEIS1,ACAA2,408.0
MEIS1,ECT2,509.0
MEIS1,RARS,591.0
MEIS1,SERPINA3G,730.0
MEIS1,ME2,533.0
MEIS1,RUVBL2,388.0
MEIS1,GYS1,388.0
MEIS1,SLCO3A1,497.0
MEIS1,CNRIP1,484.0
MEIS1,CTSL,571.0
MEIS1,PPM1F,441.0
MEIS1,IDH3A,410.0
MEIS1,USP37,416.0
MEIS1,POLD1,572.0
MEIS1,ZFP24,383.0
MEIS1,TMEM184C,523.0
MEIS1,TFR2,523.0
MEIS1,PLA2G15,367.0
MEIS1,MGAT1,401.0
MEIS1,TOP3B,397.0
MEIS1,ALDOC,393.0
MEIS1,RTEL1,652.0
MEIS1,TNIP3,415.0
MEIS1,ZFP322A,510.0
MEIS1,CISH,395.0
MEIS1,CTR9,503.0
MEIS1,PREP,299.0
MEIS1,PPP1CB,448.0
MEIS1,RANGAP1,527.0
MEIS1,ICAM1,564.0
MEIS1,CDK6,587.0
MEIS1,MRPL20,427.0
MEIS1,LMO4,504.0
MEIS1,POLR2B,487.0
MEIS1,NUP85,504.0
MEIS1,FAM91A1,463.0
MEIS1,SLC30A5,500.0
MEIS1,TSC22D3,627.0
MEIS1,MTHFD1,447.0
MEIS1,TFRC,406.0
MEIS1,SH2D5,398.0
MEIS1,CDT1,410.0
MEIS1,TUBGCP2,322.0
MEIS1,SLC35A4,482.0
MEIS1,NUP93,470.0
MEIS1,GFM1,466.0
MEIS1,DUSP1,535.0
MEIS1,PIDD1,474.0
MEIS1,RAD51,413.0
MEIS1,SLC37A1,487.0
MEIS1,CTLA2B,462.0
MEIS1,S100A6,416.0
MEIS1,HID1,502.0
MEIS1,ATP1B3,431.0
MEIS1,NMD3,456.0
MEIS1,NRROS,520.0
MEIS1,LRRC59,271.0
MEIS1,CDCA3,313.0
MEIS1,PRIM2,478.0
MEIS1,MDN1,399.0
MEIS1,CDCA8,369.0
MEIS1,CKS1B,390.0
MEIS1,PPAT,382.0
MEIS1,FCER1G,379.0
MEIS1,RNF4,296.0
MEIS1,MFSD1,405.0
MEIS1,NOP2,300.0
MEIS1,ELF1,331.0
MEIS1,RPA1,295.0
MEIS1,HCFC1,479.0
MEIS1,PRMT5,265.0
MEIS1,CTSG,407.0
MEIS1,PSMD6,472.0
MEIS1,HASPIN,402.0
MEIS1,FARSB,361.0
MEIS1,HMGB2,532.0
MEIS1,TFG,413.0
MEIS1,CCL4,358.0
MEIS1,IARS,470.0
MEIS1,NEDD1,411.0
MEIS1,USP14,344.0
MEIS1,EIF2S1,410.0
MEIS1,CIPC,367.0
MEIS1,PA2G4,438.0
MEIS1,NUSAP1,305.0
MEIS1,PLEK,353.0
MEIS1,NUPR1,537.0
MEIS1,XRCC3,324.0
MEIS1,RRM2,271.0
MEIS1,NDC80,268.0
MEIS1,ABCE1,260.0
MEIS1,COPB1,350.0
MEIS1,ARL6IP6,312.0
MEIS1,TOMM40,217.0
MEIS1,SCARB1,481.0
MEIS1,PARVG,344.0
MEIS1,PLA2G12A,274.0
MEIS1,GMCL1,338.0
MEIS1,RAP1B,401.0
MEIS1,NAMPT,322.0
MEIS1,MOGS,404.0
MEIS1,UBR7,361.0
MEIS1,SORT1,369.0
MEIS1,IMMT,268.0
MEIS1,GOLIM4,347.0
MEIS1,VKORC1L1,432.0
MEIS1,POR,339.0
MEIS1,MAML3,295.0
MEIS1,GALNT6,425.0
MEIS1,USP42,336.0
MEIS1,UPP1,392.0
MEIS1,TBL3,453.0
MEIS1,LYN,352.0
MEIS1,SHISA5,344.0
MEIS1,MTR,342.0
MEIS1,RHOF,437.0
MEIS1,ADSSL1,367.0
MEIS1,FOXRED1,316.0
MEIS1,GPR160,442.0
MEIS1,MIS12,247.0
MEIS1,TACC3,415.0
MEIS1,TARS,352.0
MEIS1,TMEM206,277.0
MEIS1,RGCC,404.0
MEIS1,OSBPL1A,337.0
MEIS1,CTPS,226.0
MEIS1,ARL11,451.0
MEIS1,TMEM43,282.0
MEIS1,PHF10,271.0
MEIS1,PEAR1,378.0
MEIS1,PFKFB3,340.0
MEIS1,NFAM1,394.0
MEIS1,DNM1L,395.0
MEIS1,CKAP2,276.0
MEIS1,TNPO1,365.0
MEIS1,KAT7,395.0
MEIS1,STOM,290.0
MEIS1,TRIM35,340.0
MEIS1,SPCS3,429.0
MEIS1,SLC20A1,323.0
MEIS1,DHRS3,348.0
MEIS1,FASTKD2,341.0
MEIS1,SPTBN1,285.0
MEIS1,WDHD1,339.0
MEIS1,RGS2,285.0
MEIS1,MICU1,360.0
MEIS1,CYP4V3,487.0
MEIS1,PFKP,329.0
MEIS1,PLIN3,252.0
MEIS1,ARCN1,337.0
MEIS1,PITPNC1,296.0
MEIS1,CD244A,273.0
MEIS1,SPC25,317.0
MEIS1,DCK,320.0
MEIS1,D1ERTD622E,439.0
MEIS1,ARL8B,261.0
MEIS1,RPS6KA3,370.0
MEIS1,ST8SIA4,207.0
MEIS1,FEM1A,236.0
MEIS1,CASP4,338.0
MEIS1,HYOU1,296.0
MEIS1,ITGAL,264.0
MEIS1,NAA50,265.0
MEIS1,LMAN2L,215.0
MEIS1,KIF17,439.0
MEIS1,IPO9,322.0
MEIS1,TIFAB,424.0
MEIS1,ADK,247.0
MEIS1,KCTD12,267.0
MEIS1,TRIB3,333.0
MEIS1,ATF7,286.0
MEIS1,LSP1,278.0
MEIS1,METTL27,316.0
MEIS1,TMEM37,281.0
MEIS1,ARHGEF39,365.0
MEIS1,SVIP,317.0
MEIS1,PRIM1,314.0
MEIS1,PRC1,307.0
MEIS1,SSH3,360.0
MEIS1,ZFAND5,311.0
MEIS1,TSPAN14,192.0
MEIS1,SLC44A2,335.0
MEIS1,DENND2D,354.0
MEIS1,DDX39,193.0
MEIS1,RANBP3,241.0
MEIS1,MSH6,317.0
MEIS1,SUPV3L1,363.0
MEIS1,RAB37,279.0
MEIS1,GNS,347.0
MEIS1,ANKRD44,294.0
MEIS1,OBSL1,572.0
MEIS1,LY6C2,332.0
MEIS1,ABL1,231.0
MEIS1,KPNA1,391.0
MEIS1,BID,313.0
MEIS1,EML4,294.0
MEIS1,NUDCD1,245.0
MEIS1,BTG2,232.0
MEIS1,RELB,248.0
MEIS1,PAK1,298.0
MEIS1,MXD3,321.0
MEIS1,CKAP5,323.0
MEIS1,TECPR1,280.0
MEIS1,E2F8,359.0
MEIS1,AKAP8L,231.0
MEIS1,RETREG1,294.0
MEIS1,PSME4,287.0
MEIS1,AGPS,287.0
MEIS1,RNF38,321.0
MEIS1,GLIPR2,425.0
MEIS1,CCNE2,223.0
MEIS1,TCIRG1,312.0
MEIS1,CENPA,273.0
MEIS1,HACD3,239.0
MEIS1,CHORDC1,381.0
MEIS1,FEM1B,296.0
MEIS1,PDIA4,290.0
MEIS1,MFSD14B,312.0
MEIS1,CTTN,214.0
MEIS1,TBC1D5,206.0
MEIS1,NDRG2,272.0
MEIS1,NCAPG,325.0
MEIS1,TYROBP,328.0
MEIS1,RB1,290.0
MEIS1,RCOR1,236.0
MEIS1,9430015G10RIK,240.0
MEIS1,TMEM33,272.0
MEIS1,CLN5,265.0
MEIS1,CBFB,354.0
MEIS1,CYBC1,304.0
MEIS1,PPM1G,276.0
MEIS1,BUB1,244.0
MEIS1,NCAPD2,197.0
MEIS1,ALDH18A1,228.0
MEIS1,CTSO,260.0
MEIS1,DNAJC10,272.0
MEIS1,NUP88,270.0
MEIS1,PCMTD2,218.0
MEIS1,EAF1,275.0
MEIS1,CBX7,275.0
MEIS1,JUN,289.0
MEIS1,RNF122,284.0
MEIS1,SLC25A38,289.0
MEIS1,API5,291.0
MEIS1,PHB2,254.0
MEIS1,KLF6,279.0
MEIS1,SRM,287.0
MEIS1,INCENP,227.0
MEIS1,DHFR,283.0
MEIS1,PIK3R1,260.0
MEIS1,FAM111A,208.0
MEIS1,SPNS3,328.0
MEIS1,NCAPG2,260.0
MEIS1,EIF1AD,295.0
MEIS1,SLFN2,279.0
MEIS1,PSME3,217.0
MEIS1,TCP11L2,173.0
MEIS1,FAR1,206.0
MEIS1,TTF2,186.0
MEIS1,RGS19,315.0
MEIS1,BC035044,306.0
MEIS1,UBASH3A,263.0
MEIS1,NCEH1,202.0
MEIS1,DTL,279.0
MEIS1,MSMO1,261.0
MEIS1,CD300A,255.0
MEIS1,FAM189B,250.0
MEIS1,IRF7,289.0
MEIS1,WSB1,258.0
MEIS1,BCAP29,259.0
MEIS1,RPS6KA5,240.0
MEIS1,CAMK2D,231.0
MEIS1,PDE4B,238.0
MEIS1,TEC,240.0
MEIS1,SLCO4A1,250.0
MEIS1,TOMM70A,289.0
MEIS1,NUF2,237.0
MEIS1,EBF1,452.0
MEIS1,CYB5R1,259.0
MEIS1,GFI1B,289.0
MEIS1,TPX2,223.0
MEIS1,NOL9,231.0
MEIS1,RASSF4,252.0
MEIS1,BIRC5,226.0
MEIS1,SNAP23,247.0
MEIS1,SLC16A1,251.0
MEIS1,ERCC8,254.0
MEIS1,AP1S2,275.0
MEIS1,DHX33,253.0
MEIS1,GIMAP6,263.0
MEIS1,CSGALNACT1,303.0
MEIS1,CAPG,198.0
MEIS1,FES,235.0
MEIS1,DLST,158.0
MEIS1,UNC93B1,252.0
MEIS1,PANX1,220.0
MEIS1,LAPTM4B,224.0
MEIS1,NCAPH,239.0
MEIS1,CENPO,264.0
MEIS1,ARRDC4,235.0
MEIS1,POLE,173.0
MEIS1,PSMD1,223.0
MEIS1,TOR3A,270.0
MEIS1,RAD21,215.0
MEIS1,NASP,226.0
MEIS1,NARS,238.0
MEIS1,MTMR4,245.0
MEIS1,IKZF1,238.0
MEIS1,CDKN1A,234.0
MEIS1,KNSTRN,185.0
MEIS1,INTS8,209.0
MEIS1,MTREX,248.0
MEIS1,YPEL3,210.0
MEIS1,FASTKD3,228.0
MEIS1,ACSS1,234.0
MEIS1,SLC19A1,228.0
MEIS1,ZFP53,249.0
MEIS1,TSC22D1,244.0
MEIS1,SEH1L,264.0
MEIS1,RPP40,229.0
MEIS1,POLE3,211.0
MEIS1,HUS1,171.0
MEIS1,HSPA1A,222.0
MEIS1,DEF8,160.0
MEIS1,ST6GALNAC4,197.0
MEIS1,E2F4,203.0
MEIS1,ODC1,247.0
MEIS1,HNRNPLL,201.0
MEIS1,G6PDX,235.0
MEIS1,RPN1,200.0
MEIS1,IFI30,266.0
MEIS1,ATAD2,235.0
MEIS1,TRMT11,258.0
MEIS1,MAD2L1,257.0
MEIS1,TUBGCP3,183.0
MEIS1,ANXA2,254.0
MEIS1,HAT1,207.0
MEIS1,FDFT1,217.0
MEIS1,ERGIC1,226.0
MEIS1,MCM3,141.0
MEIS1,CD44,236.0
MEIS1,PIP4K2A,232.0
MEIS1,GMFB,193.0
MEIS1,HDAC7,199.0
MEIS1,TRMT6,234.0
MEIS1,ATG12,191.0
MEIS1,AP3S1,191.0
MEIS1,SLC39A6,257.0
MEIS1,ELP2,257.0
MEIS1,TGM2,220.0
MEIS1,SLPI,261.0
MEIS1,ZFP36,201.0
MEIS1,ARHGAP15,200.0
MEIS1,AFAP1L1,364.0
MEIS1,TIPIN,204.0
MEIS1,CCDC50,191.0
MEIS1,POLR1B,232.0
MEIS1,GLRX5,204.0
MEIS1,NECAP2,191.0
MEIS1,EFTUD2,187.0
MEIS1,PSTPIP1,191.0
MEIS1,CSTF2,206.0
MEIS1,ELOVL5,134.0
MEIS1,MRPL37,205.0
MEIS1,CCNF,244.0
MEIS1,TM6SF1,175.0
MEIS1,MLLT3,181.0
MEIS1,MCM4,181.0
MEIS1,FBXO5,214.0
MEIS1,APLP2,183.0
MEIS1,CCNB1,202.0
MEIS1,ETF1,195.0
MEIS1,PWP2,183.0
MEIS1,B230219D22RIK,194.0
MEIS1,XAF1,206.0
MEIS1,SNRPB,185.0
MEIS1,NDUFA10,213.0
MEIS1,EZR,134.0
MEIS1,GNG11,207.0
MEIS1,THADA,202.0
MEIS1,TBC1D9B,167.0
MEIS1,FIGNL1,196.0
MEIS1,SMC2,187.0
MEIS1,NAPSA,231.0
MEIS1,ADSL,194.0
MEIS1,DNAJC11,177.0
MEIS1,VPS35,174.0
MEIS1,ORC6,174.0
MEIS1,C1RL,179.0
MEIS1,OTUD6B,196.0
MEIS1,TMEM229B,175.0
MEIS1,CD53,159.0
MEIS1,FTSJ3,184.0
MEIS1,GABBR1,313.0
MEIS1,TENT5A,185.0
MEIS1,TLR4,161.0
MEIS1,SMPD4,174.0
MEIS1,GTF2F1,182.0
MEIS1,RAB31,164.0
MEIS1,CTC1,168.0
MEIS1,DDX21,168.0
MEIS1,EDEM1,168.0
MEIS1,USP10,174.0
MEIS1,TRIM59,155.0
MEIS1,SERPINB9,155.0
MEIS1,BTAF1,162.0
MEIS1,FCHO2,170.0
MEIS1,MYO1F,152.0
MEIS1,RORA,197.0
MEIS1,GLB1,188.0
MEIS1,FCGRT,164.0
MEIS1,MYC,157.0
MEIS1,MCM5,163.0
MEIS1,MCM6,160.0
MEIS1,CSF2RB,101.0
MEIS1,BUB1B,161.0
MEIS1,ORC2,145.0
MEIS1,TUBA4A,201.0
MEIS1,ATRN,146.0
MEIS1,ACLY,179.0
MEIS1,KPNA3,153.0
MEIS1,FAM102B,146.0
MEIS1,GNG12,168.0
MEIS1,APBB1,279.0
MEIS1,GARS,156.0
MEIS1,DDX1,185.0
MEIS1,UMPS,148.0
MEIS1,IL6ST,167.0
MEIS1,TEX10,145.0
MEIS1,DENND1C,185.0
MEIS1,QARS,160.0
MEIS1,PIK3R2,141.0
MEIS1,NDUFS1,152.0
MEIS1,SYNJ1,144.0
MEIS1,EYA2,266.0
MEIS1,MAPKAPK3,145.0
MEIS1,TOPORS,139.0
MEIS1,SALL2,263.0
MEIS1,HDGF,155.0
MEIS1,NCLN,155.0
MEIS1,MFNG,135.0
MEIS1,ANXA3,134.0
MEIS1,HELLS,135.0
MEIS1,SLC2A3,132.0
MEIS1,MIS18BP1,135.0
MEIS1,PSMD9,134.0
MEIS1,LY6A,256.0
MEIS1,GMIP,137.0
MEIS1,PRKCD,134.0
MEIS1,HDC,149.0
MEIS1,FGFR1OP,133.0
MEIS1,EIF4ENIF1,254.0
MEIS1,EIF3B,163.0
MEIS1,WDR43,164.0
MEIS1,KIF11,127.0
MEIS1,TCF19,139.0
MEIS1,ATP6AP1,145.0
MEIS1,SZT2,171.0
MEIS1,PNO1,160.0
MEIS1,SATB1,246.0
MEIS1,LAX1,130.0
MEIS1,4833439L19RIK,165.0
MEIS1,NUS1,123.0
MEIS1,NDC1,128.0
MEIS1,REXO2,163.0
MEIS1,INO80D,236.0
MEIS1,ALDH9A1,235.0
MEIS1,STIP1,123.0
MEIS1,CREB5,132.0
MEIS1,ATP13A1,132.0
MEIS1,SETD2,139.0
MEIS1,HNRNPAB,126.0
MEIS1,RUNX1T1,227.0
MEIS1,DNAJC9,131.0
MEIS1,LIG1,113.0
MEIS1,GGTA1,115.0
MEIS1,PPP1R9A,224.0
MEIS1,CDC20,220.0
MEIS1,SNRNP200,219.0
MEIS1,RPAP1,218.0
MEIS1,GMNN,123.0
MEIS1,THEMIS2,214.0
MEIS1,PTCD3,108.0
MEIS1,LTB,213.0
MEIS1,LAP3,108.0
MEIS1,SPPL2B,127.0
MEIS1,SIGLECG,211.0
MEIS1,CSAD,209.0
MEIS1,XPC,108.0
MEIS1,JPT2,127.0
MEIS1,CST7,198.0
MEIS1,EPAS1,105.0
MEIS1,PRPF4,107.0
MEIS1,OSGIN1,191.0
MEIS1,UHRF1,190.0
MEIS1,PRKCH,190.0
MEIS1,RIN3,189.0
MEIS1,GBP3,187.0
MEIS1,OAS3,186.0
MEIS1,ARMT1,186.0
MEIS1,NUAK2,185.0
MEIS1,DDX58,185.0
MEIS1,TIMP2,184.0
MEIS1,STX3,182.0
MEIS1,PTTG1IP,182.0
MEIS1,H2-OB,179.0
MEIS1,CD74,178.0
MEIS1,JPT1,176.0
MEIS1,GK,175.0
MEIS1,GATM,175.0
MEIS1,SLC29A1,171.0
MEIS1,FLOT2,167.0
MEIS1,CUL3,167.0
MEIS1,NPLOC4,166.0
MEIS1,H2-AA,166.0
MEIS1,HMBS,164.0
MEIS1,DUS1L,163.0
MEIS1,RASA4,160.0
MEIS1,MGAT5,159.0
MEIS1,LCP2,159.0
MEIS1,MS4A6C,158.0
MEIS1,GANAB,156.0
MEIS1,HDAC11,155.0
MEIS1,SLC22A3,154.0
MEIS1,NEIL3,154.0
MEIS1,SLA2,152.0
MEIS1,ENPP5,152.0
MEIS1,H2AFX,151.0
MEIS1,TBXAS1,147.0
MEIS1,IGTP,147.0
MEIS1,COQ8A,145.0
MEIS1,TYMS,144.0
MEIS1,PHF6,144.0
MEIS1,PRKCQ,142.0
MEIS1,HDAC2,142.0
MEIS1,RBPMS,141.0
MEIS1,CDKN1C,138.0
MEIS1,PRODH,137.0
MEIS1,HSPH1,136.0
MEIS1,TNFAIP2,135.0
MEIS1,SOCS2,134.0
MEIS1,PTPRS,134.0
MEIS1,NPTN,134.0
MEIS1,ZDHHC6,133.0
MEIS1,CERS6,132.0
MEIS1,CD93,129.0
MEIS1,CCNB2,129.0
MEIS1,UTP4,125.0
MEIS1,HAAO,125.0
MEIS1,ZEB2,124.0
MEIS1,PBK,122.0
MEIS1,DEK,122.0
MEIS1,TTLL12,119.0
MEIS1,HIF3A,117.0
MEIS1,SRSF1,114.0
MEIS1,MYB,112.0
MEIS1,MUC13,111.0
MEIS1,SHMT1,109.0
MEIS1,RPTOR,109.0
MEIS1,CSGALNACT2,108.0
MEIS1,FAM136A,102.0
MYC,PSME3,3370.0
MYC,WDR4,3478.0
MYC,EEF1E1,4368.0
