Gene1	Gene2	EdgeWeight
BCL11A	FBXO28	0.004211419727653265
MLLT3	ZNF471	0.004211368039250374
FOXP1	IGDCC4	0.004211126361042261
EOMES	PTPRZ1	0.004210572224110365
LEF1	PMP22	0.0042104157619178295
GATA3	SIRT1	0.00421028770506382
GATA3	TADA1	0.004209201317280531
FOXH1	CA2	0.004208836238831282
AR	REV3L	0.004208776168525219
OTX2	PRDM14	0.004208746366202831
FOXP1	MITF	0.004208208527415991
PRDM1	CEBPZ	0.0042080720886588105
TEAD4	KLHL12	0.0042080413550138465
FOXP1	CSDE1	0.004207982216030359
AR	RGPD2	0.00420781411230564
OTX2	SEMA5A	0.004207716789096594
GATA6	EGF	0.004207683261483908
TEAD4	STK3	0.004207607824355364
PRDM1	SNRPB	0.004207600373774767
TEAD4	DNMT1	0.004207595251500607
GATA3	CA14	0.004207455553114414
BCL11A	ZHX3	0.0042069992050528535
AR	PDE3B	0.0042067798785865316
SMAD2	SATB2	0.00420652749016881
SOX17	ARHGAP28	0.0042064012959599495
JUND	SEMA6D	0.0042062653228640565
STAT3	INSIG2	0.004206178244203329
DNMT3B	PTGR1	0.004205759149044752
SOX17	NFKBIB	0.004205453209578991
FOXP1	DACH1	0.0042054373770952225
GATA2	ACTC1	0.004205395467579365
TEAD4	PPARA	0.004203939810395241
MLLT3	FAM117B	0.0042031933553516865
EGR1	GYPE	0.0042025581933558
TFAP2A	RBBP4	0.004202502314001322
GATA2	MYBL2	0.0042022857815027246
TEAD4	CSDE1	0.004202147014439106
GATA2	NFIC	0.004202020354568957
TEAD4	EGF	0.0042019360698759564
DNMT3B	SPP1	0.004201513715088368
MLLT3	ZNF24	0.004201046191155911
EGR1	CHL1	0.004200635012239218
DNMT3B	ZNF30	0.004199848044663668
EGR1	FBN1	0.004199826158583164
AR	STT3B	0.004199296236038208
TEAD4	ANGPT2	0.004198840353637935
EOMES	TBX20	0.0041987355798482895
DNMT3B	ARHGAP42	0.004198344890028238
AR	ALYREF	0.004198084585368632
FOXP1	HCFC1	0.00419774791225791
LEF1	BMPR1A	0.004197388887405396
SOX17	LRRCC1	0.004197022877633572
MLLT3	CEP55	0.004196734633296728
GATA3	GPSM2	0.0041963490657508365
EGR1	ACOX3	0.0041958740912377826
DNMT3B	DACH1	0.004195582587271929
GATA3	XRCC6	0.0041954368352890015
TCF4	PLAGL1	0.004195430316030979
FOXH1	CDCA2	0.004195415414869785
STAT3	NEDD9	0.004195255693048239
TEAD4	BHLHE40	0.004195129498839378
OTX2	FAM117B	0.004195075947791338
TEAD4	SULF2	0.00419504102319479
FOXH1	ANKZF1	0.004194566980004311
BCL11A	ADAMTS3	0.004194422159343958
GATA3	TMEM38B	0.004194305278360844
GATA3	ATF6	0.004194291774183512
SOX2	ALG6	0.004194103647023439
AR	SKA3	0.0041932277381420135
SMAD2	AEBP1	0.004192998167127371
EGR1	NFYB	0.004192797001451254
DNMT3B	CREB3L4	0.0041926312260329715
GATA3	THAP9	0.004192431457340717
STAT3	MLLT3	0.0041922228410840034
OTX2	ETV3	0.004192098509520292
KLF5	RIN2	0.004191957879811525
EZH2	ZNF83	0.004191344138234854
STAT3	POLR3E	0.004191170912235975
SOX2	SOX4	0.0041911406442523
SOX2	RFXANK	0.004190911538898946
AR	NRIP1	0.004189958795905113
TEAD4	RNF138	0.004189809318631888
TEAD4	DNMT3A	0.004189495928585529
AR	CTNNB1	0.0041894796304404736
SOX2	CTSK	0.0041891844011843204
GATA4	STT3B	0.0041890651918947705
GATA2	SIPA1L2	0.004188701044768095
FOXP1	POLR2G	0.004188294056802988
FOXP1	SUPT16H	0.00418779207393527
EGR1	HOMER1	0.004187763202935457
MLLT3	FARSB	0.004187355749309063
FOXP1	RFC3	0.004187254700809717
SMAD2	FOXJ2	0.0041872458532452575
FOXP1	PRKACB	0.004186563193798065
EZH2	MEX3C	0.004186396952718496
SOX2	CBR1	0.004186199512332678
SOX17	EGF	0.004185687284916639
FOXP1	ELK3	0.004185518715530635
TCF4	MCM5	0.0041854423470795155
ZFP42	GLIPR2	0.0041850777342915535
AR	CNTRL	0.004184977617114782
DNMT3B	GATM	0.004184848628938198
GATA3	LDB2	0.0041848267428576955
SOX17	TLE2	0.004184789024293423
KLF5	SMAD6	0.004184144549071789
FOXP1	POU3F1	0.004183799494057894
TFAP2A	LIMD1	0.0041837780736386785
PRDM1	THY1	0.004183353390544653
FOXP1	SUPT7L	0.004183027893304825
HAND2	NFIA	0.004182382952421904
GATA6	ELL2	0.004182007163763046
FOXH1	DEK	0.004181741736829281
TEAD4	GPC6	0.004181740805506706
EZH2	FOXP1	0.004181140568107367
GATA2	WDR3	0.004181097261607647
SNAI2	PRICKLE1	0.004180676303803921
SOX2	SLC35F1	0.0041805789805948726
FOXP1	DDHD2	0.0041804774664342395
SOX2	LUM	0.004180074203759432
SOX17	BTG2	0.004179914481937885
ZFP42	ZNF239	0.004179907497018576
FOXP1	KAT6A	0.004179877694696188
EGR1	GATA2	0.0041795764118433
TFAP2A	CUX1	0.004179143346846104
SMAD2	CCND1	0.004178973380476236
AR	POLR2G	0.004178924020379782
MLLT3	ATRX	0.004178886767476797
TEAD4	EZH2	0.004178694449365139
TFAP2A	DNMT1	0.00417867349460721
GATA2	ZBTB2	0.00417859572917223
FOXP1	TIPARP	0.004178234841674565
EOMES	MED16	0.00417816499248147
TCF4	SH3RF1	0.004178039729595184
GATA4	ELOVL2	0.0041779326274991035
MLLT3	ANKRD13C	0.0041779070161283025
DNMT3B	PAM	0.004177795723080635
TEAD4	PDGFA	0.0041776434518396854
EZH2	ZDHHC21	0.004177466500550509
SMAD2	EHMT2	0.004177408758550882
GATA4	KLF6	0.004177290480583906
TEAD4	CBFA2T2	0.004177254159003496
TEAD4	DEK	0.004175914451479912
BCL11A	CRX	0.0041758096776902676
FOXH1	PA2G4	0.004175763577222824
AR	U2AF1	0.0041757607832551
TEAD4	DAAM1	0.004175520967692137
STAT3	CPE	0.0041754706762731075
LEF1	LMO3	0.004175118170678616
AR	GLMN	0.004174855072051287
EZH2	LRAT	0.004174698144197464
FOXH1	SSB	0.004174556117504835
FOXP1	GLDC	0.004174328874796629
TCF4	ARL4A	0.004174038302153349
SOX2	DDAH1	0.004173772409558296
SOX2	ARL4A	0.0041733160614967355
SOX17	ESRRG	0.004172805231064558
PRDM1	ABLIM1	0.0041720266453921795
AR	SNAI2	0.004171716049313545
FOXP1	PHB2	0.004171151202172041
STAT3	GRPR	0.004171061795204878
BCL11A	WDR5	0.0041701970621943465
ZFP42	BNIP3	0.004169759340584278
AR	REL	0.004169260151684284
TEAD4	GATA4	0.004168568179011345
AR	GLIPR2	0.00416833721101284
TCF4	NOL11	0.004167736042290926
MLLT3	E2F3	0.004167451523244381
MLLT3	MATN3	0.004167186561971903
MLLT3	AMIGO2	0.004165960475802422
FOXP1	MYCN	0.004165338817983866
TCF4	NANOG	0.004164991434663534
LEF1	DSCC1	0.004164393059909344
STAT3	MED16	0.004163951147347689
TEAD4	FAM135A	0.004163901787251234
OTX2	SPIB	0.004163836594671011
EZH2	ANKRD13C	0.004163045436143875
TEAD4	PELI2	0.004162618424743414
FOXH1	EXO1	0.004162097815424204
SOX2	MXD4	0.00416208803653717
EGR1	KIAA1324L	0.004162066150456667
BCL11A	SKIL	0.004161486402153969
GATA6	MANEA	0.0041610952466726294
AR	VPS13C	0.004160819575190544
SOX2	GYPB	0.004160492215305567
AR	PAWR	0.0041595776565372935
EZH2	POLR2A	0.004159393254667521
EGR1	ST8SIA4	0.004158704541623592
SMAD2	ZBTB2	0.004158644936978817
GATA3	POLB	0.004158479161560535
BCL11A	FOXK1	0.004158296156674624
GATA3	NUP54	0.0041579529643058786
GATA4	SIPA1L2	0.004157520830631256
GATA3	NR3C1	0.004156770184636116
MXI1	GATA6	0.004155576694756746
EZH2	SFRP2	0.004155072849243879
GATA3	NFKBIA	0.004154663067311049
FOXP1	PLSCR4	0.004154586233198643
TEAD4	PFKFB2	0.004154432564973831
GATA2	PCDH10	0.004153780173510313
TCF4	HLA-DRB1	0.004153615329414606
TEAD4	NFKBIA	0.00415353337302804
TFAP2A	RBPJ	0.00415318738669157
AR	PNPLA8	0.0041531422175467006
FOXP1	TRIP13	0.0041531105525791645
OTX2	CDCA7L	0.004152855835855007
GATA3	NXT2	0.004152799490839243
EGR1	TDP2	0.0041520907543599606
TCF4	KRCC1	0.004151711706072092
TEAD4	AES	0.004151346161961556
FOXP1	SNAI1	0.00415073474869132
KLF5	FLRT3	0.004150683991611004
TCF4	PNPLA8	0.004150365479290485
OTX2	STT3B	0.0041502853855490685
SMAD2	KRCC1	0.004149928223341703
TP53	NKX3-1	0.004149026703089476
STAT3	TRPS1	0.004148682579398154
FOXP1	RGS5	0.004148625768721104
HAND2	HOXB7	0.004148598294705153
LEF1	ST3GAL6	0.004148400388658047
STAT3	BAG3	0.004148281645029782
GATA3	ANKRD26	0.004148223903030157
GATA2	AEBP1	0.004147948697209358
AR	DTL	0.0041475482285022736
MLLT3	MXI1	0.004147167783230543
GATA3	AIP	0.0041469610296189785
KLF5	ADAMTS3	0.004146826919168235
EZH2	ANKRD26	0.004146444611251354
FOXP1	CUL1	0.0041462364606559285
FOXH1	SIRT1	0.0041460851207375535
FOXP1	DPH2	0.004145833663642407
TEAD4	VAMP7	0.0041456539183855065
STAT3	CEP290	0.004145166836678982
GATA2	CCND1	0.004145090002566576
TCF4	WDR35	0.00414490420371294
EOMES	CSDE1	0.004144606646150351
FOXP1	NEDD9	0.004144397098571062
TEAD4	FER	0.004144353792071343
AR	TP53INP1	0.004143855534493922
SOX17	PLXNA2	0.00414271280169487
EGR1	PPARA	0.0041427030228078365
EGR1	MAN1A1	0.004142266698181629
SOX2	SPP1	0.004141880199313164
FOXP1	FLRT3	0.0041417921893298635
SMAD2	MXD4	0.0041411868296563625
KLF5	EOMES	0.004141144920140505
LEF1	CRHBP	0.004140825010836124
GATA2	ALYREF	0.0041407463140785685
TEAD4	NRP2	0.0041403318755328655
GATA3	TFAP4	0.004139692056924105
FOXP1	WDFY1	0.004139424301683903
MLLT3	SYNE2	0.004139323253184557
TFAP2A	STAT3	0.00413922406733036
GATA3	RMI1	0.0041390759870409966
PRDM1	PMAIP1	0.004138960037380457
TEAD4	ZNF587	0.004138317424803972
BCL11A	SPIB	0.004137940704822539
AR	CREB3L2	0.004137410782277584
FOXH1	TEX10	0.004137233830988407
MLLT3	CASD1	0.004136999137699604
TEAD4	HAPLN1	0.004136677831411362
AR	TTC27	0.004136592149734497
FOXH1	ALG6	0.004135958384722471
ZFP42	LHX1	0.0041358647868037215
FOXP1	ABLIM1	0.004135855473577975
TEAD4	PRICKLE1	0.004135779570788145
GATA3	ANKRD28	0.004135525319725275
TEAD4	NUCB2	0.004135363735258579
TEAD4	TTK	0.00413455069065094
AR	SRSF1	0.004134528338909149
FOXH1	HOXB3	0.004134388640522957
FOXH1	EPB41L3	0.004133935552090406
EOMES	ELAVL2	0.0041334619745612144
OTX2	KIF23	0.004133426118642093
GATA6	NFIB	0.004133251961320639
AR	COL5A1	0.004133198875933886
AR	CCDC80	0.004132776986807585
ZFP42	NIPSNAP3A	0.004132771398872137
HAND2	ARID5B	0.0041325483471155175
SMAD2	CDH11	0.004132418427616358
TEAD4	VHL	0.004132265690714121
EGR1	GSC	0.004131609573960304
LEF1	DYNC1I1	0.004131278488785029
EGR1	HCFC1	0.004131070803850889
EGR1	ALG6	0.004130505491048098
GATA3	ETV3	0.004130070097744465
BCL11A	EXO1	0.004129956476390362
MXI1	FOXJ1	0.0041298139840364465
STAT3	PRSS35	0.00412956066429615
FOXH1	RNF13	0.004129429813474418
TCF4	SMG6	0.004129235167056322
OTX2	PDCD4	0.0041292011737823495
STAT3	ESRP1	0.004129152279347181
ZFP42	GSC	0.004128398839384317
ZFP42	NUCB2	0.004128203727304936
TFAP2A	MDM4	0.004127879161387682
LEF1	SRC	0.004125815816223621
JUND	GRHL2	0.0041254498064517975
TCF4	MED16	0.00412510149180889
FOXP1	CD200	0.004124787636101246
TEAD4	ZNF585B	0.0041240882128477105
BCL11A	PSIP1	0.0041236947290599355
AR	ANKRD6	0.004123426973819733
SOX2	DPH2	0.0041231424547731885
STAT3	ARHGAP29	0.004122599959373474
OTX2	PDE3B	0.004122321493923664
MLLT3	CITED2	0.004121273756027222
DNMT3B	MECOM	0.004121221601963043
EZH2	MCC	0.004121212754398584
DNMT3B	ZNF516	0.004120724275708199
EZH2	SKIL	0.004119629506021738
EGR1	ESRRG	0.0041184844449162475
EZH2	ZNF589	0.0041182925924658775
TEAD4	ATF6	0.004117673262953758
TEAD4	TCEA1	0.004117551725357771
FOXP1	SP110	0.004117090720683336
DNMT3B	CALCOCO1	0.004117019474506378
STAT3	DACH1	0.004116960801184177
TCF4	KDM6A	0.004116533789783715
GATA3	RHOBTB3	0.004116316791623832
SOX2	TTC27	0.0041162329725921145
ZFP42	WLS	0.004116026218980551
MLLT3	TLE2	0.004116006661206485
MLLT3	MMP16	0.0041158306412398815
GATA2	TFB2M	0.0041157412342727176
EZH2	MMP16	0.004115631338208914
TEAD4	SRSF3	0.004115147050470114
MLLT3	CSDE1	0.004114254843443632
GATA3	CPVL	0.004114186856895685
ZFP42	LUM	0.00411408394575119
EGR1	GYPA	0.004113743081688881
AR	RIOK1	0.004113688599318266
LEF1	TRERF1	0.0041136262007057675
TEAD4	PTGR1	0.0041132397018373
TFAP2A	SYNE2	0.004113012459129095
SMAD2	ARID3B	0.004112694412469864
FOXP1	NFIB	0.004112467635422945
GATA3	FBXO5	0.004112173337489367
EGR1	TBX20	0.004111883230507374
GATA2	RUNX1	0.004111844580620527
GATA6	IL6ST	0.0041112639009952545
AR	LPGAT1	0.004110779147595167
GATA2	MRPL1	0.004109918139874935
FOXP1	RRN3	0.004109414760023356
EGR1	HDAC9	0.004109235480427742
ZFP42	HLA-DRB1	0.004108744207769632
AR	MANEA	0.004108327906578779
FOXH1	ZIC2	0.004107655491679907
AR	LMX1B	0.004107073415070772
SMAD2	FBXO28	0.004106984939426185
GATA4	BAG3	0.0041066594421863565
OTX2	ATP11B	0.0041064703837037095
FOXP1	RNF138	0.004106212873011828
DNMT3B	FER	0.00410547060891986
EGR1	TP53	0.004105405416339636
SOX17	TFAP4	0.004105234052985907
GATA2	LGALSL	0.0041049811989068985
EGR1	SOX7	0.004104875028133392
MLLT3	DACH1	0.004104505758732557
GATA2	RAI1	0.004103824961930513
TEAD4	RBFOX2	0.004103641025722028
GATA3	ZNF518B	0.004103617742657661
DNMT3B	CCNE2	0.004103541839867829
DNMT3B	FREM1	0.004103411454707384
MXI1	HOXB7	0.004103266168385744
AR	PHLDB2	0.004102923907339573
FOXP1	POU2F2	0.004102734383195639
STAT3	BCAR3	0.004102708306163549
EOMES	ERCC6L	0.004102497361600399
GATA4	COL4A1	0.004102023318409921
KLF5	GAD1	0.004101878497749567
EGR1	NCOA6	0.004101685713976622
BCL11A	MCC	0.004101458936929703
MLLT3	SRSF6	0.004101231694221497
FOXH1	NFIC	0.004101133905351162
TCF4	ETV7	0.004100849851965904
SNAI2	RIN2	0.004100458696484566
TCF4	DNAJB14	0.004100138787180185
AR	JMJD1C	0.004099961370229721
BCL11A	MDM4	0.004099932033568621
FOXH1	LGR5	0.004099215380847454
AR	TBX3	0.004099012352526188
SMAD2	POLR1C	0.004098576493561268
AR	PDCD4	0.0040981085039675244
BCL11A	MCM2	0.0040975972078740605
EZH2	TMEM64	0.0040966649539768705
OTX2	BUB1B	0.004096133168786764
SOX2	SLITRK2	0.004095901735126972
OTX2	GTF2H2	0.00409580720588565
GATA3	TMF1	0.004095801617950201
STAT3	MFAP4	0.004095673095434904
SOX2	AIP	0.00409551477059722
SMAD2	MRPS30	0.0040954435244202605
FOXP1	VPS13C	0.004095145966857672
MLLT3	TIPARP	0.004095041193068028
JUND	NDUFC2-KCTD14	0.004094911739230156
OTX2	SRSF10	0.0040948474779725075
FOXP1	ZBTB10	0.004094823263585568
TEAD4	CCDC138	0.004094112664461136
AR	BMP2	0.004093275871127844
EZH2	SMAD5	0.0040931799449026585
FOXP1	TMEM64	0.004093121737241745
AR	SPIB	0.004092768300324678
SOX2	POLR1B	0.004091580398380756
FOXP1	SATB2	0.0040914108976721755
KLF5	PER3	0.004091288894414903
GATA2	PURA	0.004090971313416958
EOMES	ESCO2	0.004090871661901474
SOX17	IFI16	0.004090696573257446
EGR1	XRCC6	0.004090684466063975
EGR1	KLHL28	0.0040906229987740525
FOXH1	CCDC138	0.0040899827145040035
EGR1	KIF21A	0.004089532420039177
FOXH1	ZBTB2	0.0040890248492360115
TEAD4	CDC7	0.004088976420462132
EZH2	ELMOD2	0.0040888143703341475
BCL11A	KLHL28	0.004088179673999548
GATA3	DNMT3B	0.004088151268661022
AR	GPSM2	0.004087819252163172
BCL11A	NUP35	0.004087531939148903
AR	NCAM1	0.004087501205503941
AR	TLE1	0.004087397363036871
DNMT3B	MAML3	0.004087250679731369
MLLT3	ZNF512	0.004087222274392843
MXI1	FZD5	0.004086904693394899
MLLT3	GRPR	0.004086290020495653
FOXP1	WDR3	0.004085988271981478
KLF5	TDRD7	0.0040857745334506035
SMAD2	ANKZF1	0.004085411317646504
BCL11A	TRIM28	0.004085283726453781
SOX17	PHF21A	0.004085030872374773
TEAD4	CASD1	0.004084947519004345
KLF5	KDELR3	0.004084341693669558
GATA4	ZNF521	0.0040839118883013725
MLLT3	LDB2	0.004083890002220869
AR	PRDM14	0.00408369954675436
MLLT3	TRDN	0.004083552397787571
TCF4	CDCA7L	0.004083069507032633
GATA2	ZNF202	0.004082656465470791
HAND2	TGFB1I1	0.00408220151439309
TEAD4	ANKRD13C	0.004081537015736103
EZH2	EGF	0.004081180319190025
FOXP1	STK38L	0.004080516751855612
OTX2	EPB41L3	0.0040801987051963815
MXI1	BNIP3	0.0040801940485835075
EGR1	ZNF83	0.004080069717019796
MLLT3	MBIP	0.004079789388924837
SOX2	MCM3	0.004079502541571856
KLF5	TGFB1	0.004079221747815609
EZH2	FOXN3	0.004079127684235573
ZFP42	GYPA	0.0040790922939777366
SOX2	PLSCR4	0.004078637342900039
GATA3	PALLD	0.004078608471900225
AR	ZNF83	0.004077912773936987
DNMT3B	BMP2	0.004077885299921036
SOX2	ZNF30	0.004077112302184105
FOXP1	ZFHX3	0.0040769437327981
GATA6	H1F0	0.004076204728335142
BCL11A	MYOCD	0.004076010547578335
AR	DAXX	0.004075598437339068
SOX2	EHMT2	0.004075541161000729
TEAD4	PPT2	0.004075353499501944
BCL11A	DNMT1	0.00407484732568264
EZH2	HOMER1	0.0040742955170571795
AR	NUDT11	0.004073889926075935
GATA4	NFIB	0.004073276650160551
TCF4	FEZ1	0.004073122050613165
TFAP2A	ZNF587	0.004072786774486303
FOXH1	MCM6	0.004072647076100111
FOXP1	EZH2	0.004072532057762146
TEAD4	ILF3	0.0040718051604926595
EGR1	ARL4A	0.0040718005038797855
AR	PHB2	0.004071798641234636
EGR1	ATP2B4	0.004071011207997799
LEF1	GATA6	0.0040701301768422135
KLF5	GSC	0.0040701176039874545
TCF4	MPHOSPH9	0.004069902934134007
MLLT3	PPM1H	0.004069887567311525
TCF4	ROR2	0.00406954949721694
FOXP1	POU5F1	0.004069147165864706
TEAD4	TRPS1	0.004069052636623383
SMAD2	TJP2	0.004068903159350157
SOX2	JPH1	0.00406835088506341
SMAD2	NXT2	0.0040682218968868256
KLF5	LGR5	0.004067619331181049
AR	CA14	0.004067598842084408
GATA2	DYNC2LI1	0.004067466128617525
SOX17	H1F0	0.0040664239786565295
EGR1	YBX1	0.0040658265352249146
DNMT3B	SOX7	0.004065746907144785
OTX2	DECR1	0.004065079614520073
SOX2	HOXB3	0.004064665175974369
MLLT3	PIK3R5	0.0040642842650413505
KLF5	ST3GAL6	0.004063860047608614
SMAD2	PMAIP1	0.004063765984028578
GATA3	KLHL6	0.004063752479851246
MLLT3	AGL	0.004063743632286787
FOXP1	DMBX1	0.004062911029905082
ZFP42	MAGI3	0.004062703810632229
SOX2	PPM1H	0.004062654450535774
TEAD4	SFRP1	0.004062571097165346
BCL11A	COBLL1	0.004062524065375328
FOXP1	LIN28A	0.0040624262765049934
GATA2	ENC1	0.0040623974055051795
GATA2	TEAD1	0.004062185063958168
TCF4	ILF2	0.004061914514750242
EGR1	ISL1	0.004061785992234945
EGR1	MEIS2	0.004060689825564623
MLLT3	CYP1B1	0.004059910774230957
LEF1	ARID5B	0.004059732425957918
MLLT3	PURA	0.004059656523168087
BCL11A	RFC3	0.004058912862092257
GATA2	ST3GAL6	0.004058395978063345
AR	TRIM28	0.004058335907757282
EGR1	TRIM27	0.004058207385241985
GATA3	TRDN	0.004058198537677527
EOMES	EEF1A1	0.0040580700151622295
TEAD4	ZIC2	0.00405748700723052
MLLT3	SKIL	0.004057417158037424
FOXH1	HAND2	0.004057362210005522
OTX2	MAFG	0.00405570724979043
SNAI2	RGS5	0.004055676050484181
AR	MAGI3	0.004055629950016737
EOMES	POLR3E	0.00405536824837327
MXI1	DEDD2	0.004055353347212076
MLLT3	CTBP1	0.0040551163256168365
EGR1	SUPT16H	0.004054914228618145
EGR1	MYOF	0.004054800607264042
KLF5	ANKRD1	0.004054415971040726
GATA2	IFI16	0.004054020158946514
TCF4	COMMD10	0.004053113982081413
GATA4	ERBB4	0.004052514676004647
GATA3	RUVBL1	0.004051792435348035
FOXP1	HDAC9	0.004051527474075557
AR	SKIL	0.004051454830914736
TCF4	MAN1A1	0.004050857853144407
BCL11A	ILF2	0.004050438292324543
GATA6	NFATC1	0.004050196614116429
EZH2	AMN1	0.004049933049827814
FOXP1	XRCC6	0.004049748182296753
AR	SYNE2	0.004049141425639391
TEAD4	PHLDB2	0.004048492759466171
GATA3	KDELR3	0.004048125818371773
EGR1	NR0B1	0.0040480587631464005
AR	PPT2	0.004047893453389406
BCL11A	TBX3	0.00404744315892458
AR	NXT2	0.0040473504923284045
AR	BTF3	0.004047263879328965
TEAD4	ZNF160	0.004047092981636524
MLLT3	BUB1B	0.004046868532896042
STAT3	PURA	0.0040460615418851376
GATA6	MYOCD	0.0040460554882884026
BCL11A	SUPT7L	0.0040449523366987705
BCL11A	LZTS1	0.004044528119266033
SMAD2	NUDT11	0.0040440838783979425
KLF5	HOXB7	0.0040423390455544
EOMES	STAT3	0.004042246378958225
GATA3	EZH2	0.0040416307747364036
AR	DDAH1	0.004041568376123904
AR	ARID3A	0.004041014704853296
GATA2	E2F3	0.004040905274450779
GATA3	CREB3L4	0.004040853586047889
BCL11A	TRUB1	0.004040774889290333
GATA4	BNIP3	0.004040686879307032
MLLT3	BAG3	0.004040685947984457
ZFP42	SHOX2	0.0040405322797596455
AR	ZEB1	0.0040401583537459365
AR	ZNF521	0.004039940424263477
TEAD4	TEX10	0.004039814230054617
BCL11A	POLR2H	0.004038989543914795
SMAD2	ZNF142	0.004038807936012745
EOMES	LIMCH1	0.004038353916257621
FOXH1	GCA	0.0040380391292274
TEAD4	SEMA5A	0.004037194885313511
FOXP1	MDM4	0.004037095233798027
DNMT3B	CCDC82	0.004036820959299803
FOXH1	ADAMTS3	0.004036592785269022
TCF4	CTSK	0.004035633057355882
FOXH1	SLCO2A1	0.004035607911646365
MXI1	FREM1	0.004035583697259426
EGR1	HPRT1	0.004035367164760828
GATA2	RUVBL2	0.004035232588648796
HAND2	ZNF239	0.004034890793263911
TCF4	JPH1	0.004034409299492836
TFAP2A	ST8SIA1	0.004033629782497883
OTX2	PSIP1	0.004033528733998537
AR	HIF3A	0.0040325745940208435
SOX17	ESRP1	0.0040323627181351185
GATA3	ANKRD50	0.004031745716929436
EZH2	SPP1	0.0040312432684004315
SMAD2	ASS1	0.004030991345643997
FOXP1	PTGR1	0.004030875861644746
OTX2	LGR5	0.0040308297611773005
SOX2	SKA3	0.004030741285532713
MXI1	LEF1	0.004030600655823946
SOX2	ETV7	0.00403033709153533
KLF5	SOX17	0.004029875621199608
MLLT3	PRSS35	0.004029298201203346
AR	PSIP1	0.004029196221381426
JUND	RNF138	0.004028637893497944
TCF4	RBFOX2	0.004028089344501495
GATA4	ITGA5	0.004027972463518381
EGR1	ANKRD1	0.004027446731925011
SOX2	WDFY1	0.004027159884572029
DNMT3B	GLIPR2	0.0040268274024128905
MLLT3	RTKN2	0.004026639275252819
SOX2	NXT2	0.004026490729302168
GATA2	COL5A1	0.004026447888463736
TCF4	GTF3C4	0.0040259892120957375
GATA2	NDUFC2-KCTD14	0.0040255319327116
TEAD4	APC	0.0040252385661005965
EOMES	NUDT11	0.0040249163284897796
AR	TEAD1	0.004024269990622997
FOXP1	SLA2	0.004024230875074864
AR	NFIB	0.0040237526409327975
GATA3	SMARCD3	0.004023632500320673
SOX2	CDCA2	0.0040235971100628385
AR	EPHA4	0.004023192450404167
STAT3	ZNF764	0.0040230583399534225
EGR1	SLC35A3	0.0040224301628768435
GATA3	PBXIP1	0.0040222713723778725
SMAD2	U2AF1	0.0040210201404988774
SMAD2	LHX1	0.004020918160676956
MLLT3	ETV4	0.004020810592919588
GATA2	AMN1	0.004020111635327339
SNAI2	FAM89A	0.004019976127892733
AR	COL1A2	0.004019817803055048
TCF4	APBB2	0.004019258078187704
SOX17	NHLH2	0.004018953535705805
EZH2	PHLDB2	0.004018767271190882
TFAP2A	SMAD5	0.004018472507596016
GATA6	ANGPT2	0.00401843199506402
TEAD4	ARFGAP3	0.004018428269773722
SMAD2	SIRT1	0.004018242470920086
EGR1	RAVER2	0.004017912317067386
AR	FOXN3	0.004017879255115986
EZH2	POLR3G	0.004017701372504234
FOXP1	H1F0	0.004017327446490526
STAT3	SPPL2A	0.004016953054815532
GATA3	DNAAF2	0.0040168724954128265
SOX17	AR	0.004016617778688668
BCL11A	GINS2	0.0040165516547858715
SMAD2	PLAU	0.0040164319798350325
GATA4	PLAGL1	0.004016243852674961
EGR1	GPSM2	0.004016072954982519
EGR1	PTGR1	0.004015794955193996
OTX2	RFESD	0.0040154829621315
FOXP1	GNG11	0.0040154573507606975
OTX2	ST8SIA1	0.004014809615910053
MLLT3	LRRCC1	0.004014371428638697
TCF4	SLC35F1	0.004013639409095049
AR	ATP2B4	0.004013113677501679
AR	MAFF	0.004012686666101217
GATA2	MCM2	0.004012290388345718
DNMT3B	PRSS35	0.0040119984187185756
SMAD2	MYOF	0.004011792130768299
MLLT3	FOXK1	0.004011606331914663
GATA6	MXI1	0.004011516459286213
BCL11A	TCF4	0.004010952077805996
FOXP1	LIMCH1	0.004010913893580437
AR	CRX	0.004010710399597883
FOXP1	TEAD4	0.004010424483567475
BCL11A	ASS1	0.0040098982863128185
GATA2	OAS1	0.004009815398603678
TFAP2A	ZNF471	0.004009590484201908
SOX17	ARL4D	0.0040095457807183274
BCL11A	RMI1	0.004008524585515261
FOXH1	TIPIN	0.004008383490145207
FOXH1	KDM6A	0.004008296877145767
GATA4	PMP22	0.004008213989436626
EOMES	CREB3L4	0.004007619805634022
TEAD4	ETV1	0.004006924573332071
MLLT3	B4GALT4	0.004006774630397558
FOXH1	ETV4	0.00400675507262349
TCF4	GATA4	0.004006527829915285
EZH2	CBR1	0.0040060984902083865
TEAD4	ATP11B	0.00400605658069253
OTX2	MIF	0.0040049953386187545
FOXP1	HOXB7	0.004004929680377245
SOX17	ZNF239	0.0040045143105089664
POU5F1	HAPLN1	0.004004501737654209
FOXP1	GRHL1	0.004004447255283594
MLLT3	AMN1	0.004003829788416624
GATA2	CALCOCO1	0.004003786947578192
GATA3	TLE1	0.0040034675039350995
